id_estudante,matricula,nome,id_curso,ano_ingresso,situacao,bairro,cidade,idade
1196,9158254873,Rebeca Melo,2,2026,ATIVO,Cruz das Almas,Maceió,21
1197,9466985929,Luísa Monteiro,3,2023,ATIVO,Antares,Maceió,23
1198,3147953762,João Guilherme Moura,5,2024,ATIVO,Farol,Maceió,34
1199,1457247505,Theodoro Barbosa,5,2025,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores,23
1200,4736343744,Isabella Freitas,5,2023,ATIVO,Tenório Cavalcanti,Palmeira dos Índios,20
1201,7232972295,Rafael Teixeira,5,2023,ATIVO,Feitosa,Maceió,18
1202,2988018413,Eloá Guerra,4,2025,ATIVO,Gruta de Lourdes,Maceió,23
1203,6936970092,Stephany Sales,6,2024,ATIVO,Pinheiro,Maceió,25
1204,4375412299,Vitor Gabriel Lima,5,2023,TRANCADO,Pitanguinha,Maceió,30
1205,9411018900,Caleb Araújo,7,2026,ATIVO,Ponta Grossa,Maceió,20
1206,3925499560,Bernardo Moraes,6,2024,ATIVO,Levada,Maceió,30
1207,99105537,Léo Rodrigues,6,2025,ATIVO,Tabuleiro do Martins,Maceió,31
1208,3041678076,Mariana Brito,6,2024,ATIVO,Jatiúca,Maceió,29
1209,9553750091,Hadassa da Mata,1,2025,ATIVO,Centro,Maceió,25
1210,1864573222,Liz Cassiano,5,2022,ATIVO,São Jorge,Maceió,19
1211,5114428756,Olívia Leão,5,2024,ATIVO,Feitosa,Maceió,22
1212,2167834905,Bento Macedo,6,2022,ATIVO,Jacintinho,Maceió,34
1213,5503668395,Theodoro Sales,5,2025,EVADIDO,Chã da Jaqueira,Maceió,16
1214,2696494311,Igor Silva,1,2022,ATIVO,Mangabeiras,Maceió,25
1215,2778426645,Maria Helena Pastor,3,2026,ATIVO,Clima Bom,Maceió,31
1216,7262546370,Sabrina Nogueira,6,2026,ATIVO,Clima Bom,Maceió,30
1217,1037224004,Marcelo da Rocha,7,2023,ATIVO,Garça Torta,Maceió,34
1218,3176889390,Emanuelly Fogaça,5,2026,ATIVO,Pinheiro,Maceió,22
1219,2043779620,Ana Luiza Teixeira,6,2026,ATIVO,Ipioca,Maceió,21
1220,7725422846,Mariane Oliveira,6,2023,ATIVO,Garça Torta,Maceió,34
1221,3230714736,Arthur Miguel Mendes,1,2026,ATIVO,Cruz das Almas,Maceió,34
1222,8691509104,Nicole da Mata,5,2026,ATIVO,Petrópolis,Maceió,27
1223,8873989065,Maria Luísa Gonçalves,5,2023,ATIVO,Antares,Maceió,21
1224,7788555757,Kevin Duarte,3,2024,ATIVO,Jacarecica,Maceió,35
1225,4221215,Nicole Aragão,3,2024,EVADIDO,Farol,Maceió,21
1226,4197587384,Bento Vargas,5,2022,ATIVO,Ponta Verde,Maceió,22
1227,7074223614,Raul Oliveira,5,2026,ATIVO,Poço,Maceió,29
1228,2157197105,Théo Nascimento,7,2023,ATIVO,Ponta da Terra,Maceió,30
1229,9916034625,Brayan Pimenta,5,2022,ATIVO,Vergel do Lago,Maceió,32
1230,7418179578,Marcos Vinicius Moura,4,2024,ATIVO,Cidade Universitária,Maceió,22
1231,2121420307,Aurora Lima,3,2023,ATIVO,Santos Dumont,Maceió,22
1232,6350434336,Joana Ramos,7,2024,ATIVO,Barro Duro,Maceió,21
1233,3510888485,Juan Lopes,3,2022,ATIVO,Cidade Universitária,Maceió,33
1234,1570393402,Thales Vieira,3,2023,ATIVO,Pitanguinha,Maceió,32
1235,1685880913,Isabelly Aragão,6,2025,ATIVO,Cidade Universitária,Maceió,31
1236,9859274174,Vitor Hugo das Neves,1,2023,ATIVO,Rio Novo,Maceió,21
1237,3059591637,Francisco Mendes,1,2026,ATIVO,Jacarecica,Maceió,17
1238,9908601734,Anna Liz Gomes,2,2022,ATIVO,Ponta Grossa,Maceió,21
1239,1485909848,Cauã Viana,6,2024,ATIVO,Petrópolis,Maceió,26
1240,5805358739,Emilly Novaes,2,2022,ATIVO,Benedito Bentes,Maceió,25
1241,9420157322,Arthur Miguel Albuquerque,1,2024,ATIVO,Riacho Doce,Maceió,25
1242,952829290,Liam Camargo,4,2022,ATIVO,Fernão Velho,Maceió,25
1243,3957206500,Nathan Novaes,7,2026,ATIVO,Jaraguá,Maceió,20
1244,934328411,Maria Liz Guerra,5,2023,EVADIDO,Trapiche da Barra,Maceió,32
1245,3369280654,Miguel Mendonça,6,2023,EVADIDO,Benedito Bentes,Maceió,16
1246,3639991638,Vicente Jesus,4,2023,EVADIDO,Guaxuma,Maceió,21
1247,6521011459,Beatriz Leão,3,2024,TRANCADO,Gruta de Lourdes,Maceió,26
1248,5792343768,Olivia Albuquerque,6,2025,ATIVO,Jatiúca,Maceió,17
1249,6304828378,Vinícius Vieira,5,2024,ATIVO,Guaxuma,Maceió,31
1250,2405237888,Marina Nogueira,5,2022,ATIVO,Fernão Velho,Maceió,23
1251,1498712790,Beatriz Garcia,5,2022,ATIVO,Santa Amélia,Maceió,26
1252,1186883359,Fernanda Lopes,3,2024,ATIVO,Piaçavas,Barra de São Miguel,29
1253,7585806373,Brayan Fonseca,4,2023,ATIVO,Barro Duro,Maceió,28
1254,6259685809,Lorenzo Costa,2,2025,EVADIDO,Ipioca,Maceió,20
1255,9194652974,Bianca Ribeiro,4,2022,ATIVO,Mangabeiras,Maceió,30
1256,3908154649,Theo Nunes,2,2026,EVADIDO,Pitanguinha,Maceió,29
1257,5403229794,Sophia Albuquerque,1,2025,ATIVO,Trapiche da Barra,Maceió,33
1258,9100562848,Igor Azevedo,3,2024,ATIVO,Clima Bom,Maceió,28
1259,2226557053,Pedro Miguel Ferreira,7,2022,ATIVO,Serraria,Maceió,19
1260,5762976753,Allana Melo,3,2023,EVADIDO,Bom Parto,Maceió,18
1261,4786247046,Dante Gonçalves,3,2024,ATIVO,Ponta Verde,Maceió,17
1262,1452054313,Isadora Barbosa,2,2026,ATIVO,Farol,Maceió,19
1263,6067283279,Maria Luiza Pires,4,2023,ATIVO,Ponta Verde,Maceió,23
1264,530911617,Asafe Barros,5,2026,ATIVO,Jardim Petrópolis,Maceió,22
1265,557218436,Lucas Campos,5,2026,TRANCADO,Barro Duro,Maceió,19
1266,7065967334,Maria Luiza Gomes,4,2026,ATIVO,Santa Amélia,Maceió,28
1267,7440147579,Mateus da Costa,2,2025,ATIVO,Bom Parto,Maceió,33
1268,6257720180,Isaque Monteiro,5,2022,ATIVO,Santo Amaro,Maceió,16
1269,1165887430,Kevin Montenegro,4,2026,ATIVO,Garça Torta,Maceió,33
1270,5191654062,Luiz Miguel Pires,6,2026,EVADIDO,Pontal da Barra,Maceió,19
1271,7020636764,Gabriel da Cruz,4,2022,ATIVO,Fernão Velho,Maceió,22
1272,7230648871,Luiz Gustavo Ramos,2,2026,TRANCADO,Guaxuma,Maceió,26
1273,9813163765,Antônio Moura,2,2026,ATIVO,Ponta Grossa,Maceió,34
1274,4672204873,Felipe Souza,4,2024,EVADIDO,Santo Amaro,Maceió,20
1275,8520538272,Ana Luiza Correia,1,2022,ATIVO,Pinheiro,Maceió,24
1276,9320958940,Gustavo Novaes,7,2025,ATIVO,Antares,Maceió,35
1277,766915613,Breno Martins,2,2023,TRANCADO,Centro,Maceió,26
1278,3372165687,Benicio Borges,2,2023,ATIVO,Vergel do Lago,Maceió,35
1279,3868098896,Henry Gabriel Cardoso,2,2022,TRANCADO,Gruta de Lourdes,Maceió,22
1280,5301665,Cecília Araújo,6,2024,ATIVO,Vergel do Lago,Maceió,23
1281,8439109459,Isabella Moraes,4,2026,ATIVO,Chã de Bebedouro,Maceió,18
1282,2600165238,João Guilherme Costela,7,2024,EVADIDO,Prado,Maceió,19
1283,9545603735,Bryan Pastor,7,2024,EVADIDO,Pedro Sales de Barros,Olho d'Água das Flores,16
1284,34846184,Alexandre Campos,4,2023,TRANCADO,São Jorge,Maceió,19
1285,2367930428,Anthony Gabriel Azevedo,5,2023,ATIVO,Bom Parto,Maceió,20
1286,4124652026,Liam Rocha,6,2022,TRANCADO,Benedito Bentes,Maceió,28
1287,8375829070,Cecília Cassiano,1,2023,ATIVO,Ponta Grossa,Maceió,34
1288,611919269,Arthur Gabriel Pinto,5,2024,ATIVO,Rio Novo,Maceió,32
1289,9210339762,Enzo Gabriel Abreu,1,2022,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores,20
1290,2422888763,Joana Camargo,4,2023,ATIVO,Poço,Maceió,17
1291,6838219831,Asafe Aparecida,3,2023,ATIVO,Jacintinho,Maceió,33
1292,7977757593,Hadassa Fogaça,6,2026,ATIVO,Santa Amélia,Maceió,24
1293,1811119871,Sabrina da Luz,2,2026,ATIVO,Jacarecica,Maceió,20
1294,7420517601,Theo Nogueira,5,2026,ATIVO,Jacarecica,Maceió,23
1295,5659814039,Aylla Pastor,7,2026,ATIVO,Raimundo Marinho,Penedo,20
1296,3493382236,Caroline Viana,2,2022,ATIVO,Tabuleiro do Martins,Maceió,29
1297,2426810913,Fernanda Campos,1,2023,ATIVO,Ouro Preto,Maceió,22
1298,4342296655,Stella Monteiro,5,2024,ATIVO,Antares,Maceió,25
1299,4474113386,Gustavo Henrique da Rosa,7,2022,ATIVO,Santa Lúcia,Maceió,17
1300,7122745398,Lara Siqueira,4,2024,ATIVO,Farol,Maceió,32
1301,5277673194,André da Mata,3,2023,TRANCADO,Jatiúca,Maceió,23
1302,3623117795,Danilo Novais,4,2026,ATIVO,Jardim Petrópolis,Maceió,33
1303,6620494073,Ana Liz Porto,6,2024,ATIVO,Vergel do Lago,Maceió,34
1304,6726227738,Heloísa da Mata,1,2025,ATIVO,Pitanguinha,Maceió,31
1305,8394779553,André Fernandes,6,2026,ATIVO,Farol,Maceió,30
1306,3327026033,Rebeca Andrade,4,2023,ATIVO,Jardim Petrópolis,Maceió,32
1307,4636129985,Ana Cecília Cavalcanti,6,2025,TRANCADO,Pescaria,Maceió,22
1308,6702233820,Théo Vieira,2,2025,ATIVO,Barro Duro,Maceió,20
1309,5644560518,Asafe Rios,6,2025,EVADIDO,Feitosa,Maceió,35
1310,3990494603,Camila Andrade,2,2022,ATIVO,Pitanguinha,Maceió,29
1311,1130607975,Isadora Rodrigues,5,2023,ATIVO,Feitosa,Maceió,25
1312,5101791797,Rael da Mota,1,2022,ATIVO,Riacho Doce,Maceió,17
1313,6390350666,Gustavo Henrique Leão,4,2026,ATIVO,Jacintinho,Maceió,25
1314,5097964136,Samuel Camargo,1,2022,ATIVO,Santa Lúcia,Maceió,32
1315,7655788747,Ester Mendonça,6,2023,ATIVO,Santo Amaro,Maceió,20
1316,6544412619,Antony Moura,2,2026,ATIVO,Jacintinho,Maceió,29
1317,9831365564,Ana Cecília Costela,3,2023,TRANCADO,Benedito Bentes,Maceió,22
1318,7106210527,Manuela Cassiano,5,2023,ATIVO,Pontal da Barra,Maceió,29
1319,8940933889,Ana Clara da Rocha,7,2026,ATIVO,Jaraguá,Maceió,17
1320,1676510313,Kevin Almeida,7,2026,ATIVO,Dom Constantino,Penedo,18
1321,3448501872,Maria Eduarda Cavalcanti,6,2024,EVADIDO,Pescaria,Maceió,23
1322,8721261958,Ana Sophia Viana,1,2024,EVADIDO,Jatiúca,Maceió,21
1323,2002864234,Yuri Moreira,5,2025,EVADIDO,Chã de Bebedouro,Maceió,35
1324,4422419233,Ian Sousa,1,2023,ATIVO,Ponta Verde,Maceió,19
1325,6428524358,Helena Silveira,6,2025,ATIVO,Jacintinho,Maceió,23
1326,974014110,Ravy Albuquerque,1,2025,ATIVO,Alto de São Marcos,Barra de São Miguel,28
1327,371365314,Cauã Correia,1,2026,ATIVO,Pitanguinha,Maceió,20
1328,5041966533,Josué Vieira,3,2024,ATIVO,Ponta Verde,Maceió,19
1329,5486205566,Nina Camargo,4,2022,ATIVO,Trapiche da Barra,Maceió,16
1330,22309288,Carolina Viana,2,2024,TRANCADO,Petrópolis,Maceió,23
1331,8838536046,Cauê Silva,1,2026,ATIVO,Pitanguinha,Maceió,20
1332,1804052695,Miguel Camargo,1,2023,ATIVO,Santo Amaro,Maceió,19
1333,5213544168,Calebe da Rosa,5,2024,ATIVO,Bebedouro,Maceió,22
1334,2921896105,Anna Liz Duarte,6,2022,ATIVO,Tabuleiro do Martins,Maceió,29
1335,1579732811,Vitor Gabriel Rocha,1,2022,ATIVO,Mangabeiras,Maceió,30
1336,5023201894,Maria Laura Cassiano,6,2022,ATIVO,Bom Parto,Maceió,20
1337,4039172834,Henry Gabriel Barbosa,1,2024,ATIVO,Mutange,Maceió,33
1338,2221189087,Alícia Teixeira,6,2025,ATIVO,Benedito Bentes,Maceió,24
1339,4689489706,Calebe Sá,5,2023,ATIVO,Ponta Grossa,Maceió,30
1340,428314037,Enzo Gabriel Almeida,6,2022,ATIVO,Chã da Jaqueira,Maceió,24
1341,3120232854,Eduardo Vasconcelos,1,2026,ATIVO,Santa Lúcia,Maceió,22
1342,4067693863,Luiz Miguel Cardoso,1,2023,ATIVO,Serraria,Maceió,29
1343,2384897023,Yago Mendonça,7,2024,ATIVO,Pescaria,Maceió,30
1344,2669685041,Josué Teixeira,1,2026,EVADIDO,Ponta Grossa,Maceió,21
1345,562163450,Rebeca Peixoto,6,2022,TRANCADO,Prado,Maceió,28
1346,6475171743,Fernando Brito,1,2023,ATIVO,São Jorge,Maceió,31
1347,9384120834,Léo Pimenta,7,2026,ATIVO,Antares,Maceió,31
1348,4255593426,Isadora Ferreira,6,2026,ATIVO,Ponta da Terra,Maceió,33
1349,192811815,Ana Sophia Aragão,2,2026,ATIVO,Clima Bom,Maceió,25
1350,6918390311,Calebe Pires,2,2024,TRANCADO,Pontal da Barra,Maceió,27
1351,9857905823,Agatha Rezende,5,2026,EVADIDO,Pescaria,Maceió,33
1352,4849369230,Rael Alves,4,2022,ATIVO,Santa Lúcia,Maceió,33
1353,2993523096,Rodrigo Moreira,1,2023,ATIVO,Fernão Velho,Maceió,16
1354,7852369141,Clara das Neves,4,2025,ATIVO,Serraria,Maceió,34
1355,7955791520,Eduardo Rodrigues,5,2026,ATIVO,Pitanguinha,Maceió,23
1356,6703677761,Vitor Gabriel Freitas,4,2023,ATIVO,Fernão Velho,Maceió,19
1357,5616105823,Valentim Moura,1,2026,ATIVO,Farol,Maceió,24
1358,6791735714,Luiz Gustavo Castro,1,2022,ATIVO,Santa Lúcia,Maceió,22
1359,2798670010,Ágatha Cardoso,5,2022,ATIVO,Bebedouro,Maceió,16
1360,6533354602,Aurora Sá,4,2026,ATIVO,Serraria,Maceió,19
1361,3940403300,Enzo Abreu,3,2026,TRANCADO,Jacarecica,Maceió,18
1362,7306573323,Davi Lucca Barbosa,3,2022,ATIVO,Caititus,Arapiraca,23
1363,7962899744,Pedro Lucas Pinto,7,2025,TRANCADO,Chã da Jaqueira,Maceió,35
1364,9215313984,Maria Luísa Dias,7,2024,TRANCADO,Ponta Verde,Maceió,33
1365,3021635283,José Teixeira,1,2024,ATIVO,Santo Amaro,Maceió,30
1366,4139497043,Eloá da Cruz,1,2022,ATIVO,Jacarecica,Maceió,27
1367,3860888100,Luiz Miguel Pinto,5,2025,ATIVO,Jacarecica,Maceió,29
1368,2904250397,Marcela Souza,7,2024,TRANCADO,Riacho Doce,Maceió,29
1369,430036900,Enzo Santos,3,2023,ATIVO,Garça Torta,Maceió,26
1370,7699208778,Davi Lucca Abreu,3,2023,ATIVO,Feitosa,Maceió,35
1371,8030847742,Vitória Borges,3,2022,ATIVO,Santos Dumont,Maceió,24
1372,9712877328,João Miguel da Conceição,7,2023,TRANCADO,Pinheiro,Maceió,26
1373,1120885298,Stephany Rios,6,2024,TRANCADO,Feitosa,Maceió,18
1374,4812775613,Joaquim Azevedo,2,2026,ATIVO,Farol,Maceió,29
1375,306084256,Vitor Hugo Pacheco,1,2025,TRANCADO,Bom Parto,Maceió,20
1376,8517326388,Leandro Nunes,5,2022,ATIVO,Bom Sucesso,Arapiraca,29
1377,3278201934,Ana Vitória Sampaio,5,2024,ATIVO,Praia das Conchas,Barra de São Miguel,16
1378,2708367876,Mathias Macedo,2,2023,EVADIDO,Bom Parto,Maceió,31
1379,5049362228,Marcos Vinicius Fonseca,2,2025,ATIVO,Pitanguinha,Maceió,29
1380,9262942205,Rebeca Sousa,6,2026,ATIVO,Santo Amaro,Maceió,35
1381,3667233898,Manuela da Mota,1,2024,TRANCADO,Vergel do Lago,Maceió,24
1382,5155373420,Leonardo Viana,4,2024,ATIVO,Santa Izabel,Penedo,35
1383,8184568869,Alexia da Rosa,5,2022,ATIVO,Ponta da Terra,Maceió,26
1384,4005689863,Luiz Henrique Campos,5,2023,ATIVO,Santo Amaro,Maceió,33
1385,6466359188,Ana Cecília da Mata,2,2024,ATIVO,Rio Novo,Maceió,35
1386,6504838162,Maria Helena Cardoso,4,2026,ATIVO,Santo Amaro,Maceió,29
1387,588657027,Lunna Lima,4,2023,ATIVO,Ouro Preto,Maceió,16
1388,1351211571,Enzo Freitas,2,2023,ATIVO,Bom Parto,Maceió,35
1389,6458274897,Breno Pimenta,5,2025,ATIVO,Guaxuma,Maceió,19
1390,7250544258,Igor Macedo,6,2024,ATIVO,Trapiche da Barra,Maceió,31
1391,8452721125,André Nogueira,2,2024,ATIVO,Ponta Grossa,Maceió,30
1392,8501965558,Vitor Hugo Barros,1,2022,TRANCADO,Jardim Petrópolis,Maceió,34
1393,8652986057,Yan Sampaio,5,2023,ATIVO,Serraria,Maceió,19
1394,3492419341,Evelyn Melo,7,2025,ATIVO,Levada,Maceió,32
1395,5360913444,Guilherme Cavalcante,2,2023,EVADIDO,São Jorge,Maceió,19
1396,6610179082,Gael Henrique Marques,5,2024,ATIVO,Petrópolis,Maceió,20
1397,2162809948,Bento Nunes,7,2026,EVADIDO,Jatiúca,Maceió,16
1398,8105807238,Noah Rezende,1,2023,EVADIDO,Fernão Velho,Maceió,32
1399,389318205,Eloah Borges,1,2026,ATIVO,Jaraguá,Maceió,32
1400,7721085525,Maria Helena Novais,6,2024,EVADIDO,Rio Novo,Maceió,17
1401,1069763043,Elisa Barbosa,3,2025,ATIVO,Pontal da Barra,Maceió,30
1402,7272987844,Dante da Rocha,2,2025,TRANCADO,Ipioca,Maceió,18
1403,3859132859,Marina Cunha,5,2024,ATIVO,Garça Torta,Maceió,26
1404,3139057608,Luara Sousa,3,2023,ATIVO,Chã de Bebedouro,Maceió,16
1405,6412507533,Hellena Lopes,6,2024,ATIVO,Rio Novo,Maceió,20
1406,5132378675,Isabel Gomes,6,2025,ATIVO,Centro,Maceió,19
1407,9288631870,Davi Miguel Fernandes,1,2024,ATIVO,Jatiúca,Maceió,22
1408,4553474331,Olivia da Rosa,7,2023,ATIVO,Tabuleiro do Martins,Maceió,20
1409,5334908039,Lucas Silva,2,2026,ATIVO,Ponta Grossa,Maceió,33
1410,3573463668,Samuel Câmara,5,2025,ATIVO,Santo Amaro,Maceió,23
1411,1904551873,Luísa da Cunha,4,2024,ATIVO,Trapiche da Barra,Maceió,26
1412,1642507423,Ana Carolina Andrade,7,2025,ATIVO,Antares,Maceió,22
1413,4075288868,Maria Alice Fonseca,3,2022,ATIVO,Mangabeiras,Maceió,24
1414,9779548497,Eduardo Oliveira,2,2025,ATIVO,Pontal da Barra,Maceió,21
1415,1379733799,Eduardo Rodrigues,3,2023,ATIVO,Chã da Jaqueira,Maceió,17
1416,1700477182,Bryan Machado,3,2024,ATIVO,Bom Parto,Maceió,26
1417,2677032114,Ravi Pacheco,5,2024,ATIVO,Fernão Velho,Maceió,21
1418,5667699861,Marcelo Lopes,5,2023,EVADIDO,Benedito Bentes,Maceió,28
1419,2925648568,Augusto Moreira,6,2023,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores,24
1420,4198925682,Bianca Sampaio,3,2026,EVADIDO,Bebedouro,Maceió,21
1421,5899838067,Isis Pereira,2,2024,TRANCADO,Bom Parto,Maceió,26
1422,2029531891,Anthony Fernandes,5,2026,EVADIDO,Petrópolis,Maceió,16
1423,7918933451,Cecilia Pires,5,2026,ATIVO,Bom Parto,Maceió,23
1424,5441059977,Brayan Rezende,6,2022,ATIVO,Mutange,Maceió,22
1425,1679009956,Vitor Hugo Moraes,5,2026,EVADIDO,Bom Parto,Maceió,18
1426,3168903153,Yago Macedo,5,2025,ATIVO,Petrópolis,Maceió,24
1427,6417098972,João Vitor Moraes,4,2024,ATIVO,Jardim Petrópolis,Maceió,26
1428,9267119877,Emanuelly Sá,7,2023,ATIVO,Fernão Velho,Maceió,34
1429,405267863,Maria Clara Duarte,4,2023,ATIVO,Rio Novo,Maceió,24
1430,624518105,Ana Carolina Costa,2,2026,ATIVO,Chã da Jaqueira,Maceió,21
1431,3196015881,Liz Teixeira,3,2026,ATIVO,Jardim Petrópolis,Maceió,16
1432,9667270210,Mariana da Costa,2,2023,EVADIDO,Santa Lúcia,Maceió,25
1433,4186903310,Heloísa Vargas,4,2026,ATIVO,Santo Amaro,Maceió,31
1434,931178791,Heitor Costa,7,2024,ATIVO,Petrópolis,Maceió,28
1435,876730284,Julia Vieira,7,2026,ATIVO,Piaçavas,Barra de São Miguel,19
1436,8490121171,Heloisa Melo,4,2026,ATIVO,Canaã,Maceió,27
1437,9892486406,Samuel Fonseca,5,2024,ATIVO,Jatiúca,Maceió,18
1438,9674503993,Pedro Lucas Novais,6,2022,ATIVO,Jatiúca,Maceió,28
1439,2354812093,Daniela Garcia,4,2023,ATIVO,Garça Torta,Maceió,35
1440,8375050640,Levi Silva,7,2026,ATIVO,Santos Dumont,Maceió,32
1441,7187358240,Maria Helena Albuquerque,6,2025,ATIVO,Santo Amaro,Maceió,25
1442,1583638919,Manuella Jesus,3,2022,ATIVO,Prado,Maceió,28
1443,5979848645,Antony Pacheco,7,2022,ATIVO,Chã de Bebedouro,Maceió,20
1444,4812446798,Enzo Gabriel Silva,3,2025,ATIVO,Santos Dumont,Maceió,34
1445,6792121290,Ana Laura Sampaio,7,2023,ATIVO,Santa Lúcia,Maceió,33
1446,3996771264,Gabrielly Sá,4,2026,EVADIDO,Prado,Maceió,22
1447,9917816695,Ravi Lucca Duarte,4,2024,ATIVO,Clima Bom,Maceió,32
1448,9108226587,Catarina Novaes,6,2023,ATIVO,Ouro Preto,Maceió,25
1449,1931436134,Murilo Moraes,2,2022,ATIVO,Levada,Maceió,30
1450,8666464860,Leonardo Cavalcante,7,2024,ATIVO,Centro,Maceió,33
1451,8723937046,Henry Castro,7,2024,ATIVO,Pinheiro,Maceió,23
1452,9013368678,Melina Mendes,6,2022,ATIVO,Vergel do Lago,Maceió,16
1453,1019726094,Isabela Pastor,6,2022,ATIVO,São Jorge,Maceió,25
1454,447426615,Sabrina Silva,7,2022,ATIVO,Jardim Petrópolis,Maceió,30
1455,5210316376,João Pedro Duarte,4,2024,TRANCADO,Canaã,Maceió,17
1456,2391944640,Beatriz Rocha,7,2023,ATIVO,Farol,Maceió,27
1457,9495427859,Ayla Cavalcanti,5,2026,ATIVO,Santo Amaro,Maceió,31
1458,2888601154,Apollo Mendes,5,2025,ATIVO,Levada,Maceió,20
1459,3110413816,Ester Vasconcelos,2,2026,ATIVO,Jacintinho,Maceió,27
1460,9333253795,Nicole Ferreira,1,2026,ATIVO,Bom Parto,Maceió,19
1461,6460739510,João Guilherme Fonseca,7,2025,ATIVO,Poço,Maceió,27
1462,753707308,Gabrielly Pimenta,2,2026,ATIVO,Bebedouro,Maceió,30
1463,246914710,Valentim das Neves,7,2025,ATIVO,Ponta Verde,Maceió,22
1464,1036355292,Rafael Mendes,7,2026,ATIVO,Bebedouro,Maceió,21
1465,6085668626,Ana Carolina Moura,6,2024,ATIVO,Cruz das Almas,Maceió,20
1466,3587226961,Sara Garcia,7,2025,EVADIDO,Santos Dumont,Maceió,18
1467,9726649910,Isaque Cassiano,5,2026,EVADIDO,Jacintinho,Maceió,35
1468,7307602386,Maria Clara da Cruz,1,2022,ATIVO,Prado,Maceió,33
1469,831874187,Lucca da Mata,2,2025,ATIVO,Pescaria,Maceió,28
1470,746645154,Clarice Guerra,7,2026,ATIVO,Jacarecica,Maceió,23
1471,5381123529,Mariah Nogueira,5,2024,ATIVO,Pajuçara,Maceió,30
1472,6464340850,Emilly Moura,3,2022,ATIVO,Serraria,Maceió,21
1473,1349415567,Vicente Ribeiro,7,2025,EVADIDO,Ponta da Terra,Maceió,31
1474,8428023253,Giovanna Pires,2,2024,ATIVO,Serraria,Maceió,19
1475,9313944710,Noah Pimenta,1,2025,ATIVO,Rio Novo,Maceió,35
1476,8735442634,Yan Rocha,2,2022,ATIVO,Feitosa,Maceió,35
1477,451135069,Enzo Gabriel Lopes,4,2026,ATIVO,Ribeira,Palmeira dos Índios,33
1478,5989860715,Antony Ribeiro,4,2022,ATIVO,Feitosa,Maceió,32
1479,5397073202,Ana Liz Sampaio,2,2023,ATIVO,Cruz das Almas,Maceió,19
1480,626790569,João Vitor Macedo,1,2022,ATIVO,Bebedouro,Maceió,21
1481,9442673875,Marina Abreu,6,2025,ATIVO,Bom Parto,Maceió,16
1482,5393362671,Henry Gabriel da Mota,4,2023,ATIVO,Ponta Verde,Maceió,25
1483,7258814222,Kaique Campos,2,2025,ATIVO,Cruz das Almas,Maceió,30
1484,8027405184,Gabriel Novaes,7,2022,ATIVO,Mangabeiras,Maceió,18
1485,4054238701,Cecília Moraes,6,2022,ATIVO,Riacho Doce,Maceió,16
1486,9927546238,André Pereira,5,2023,ATIVO,Guaxuma,Maceió,31
1487,2013542408,Henry Gabriel da Luz,4,2026,TRANCADO,Santa Lúcia,Maceió,19
1488,7821151869,Lorenzo Pereira,2,2023,ATIVO,Cidade Universitária,Maceió,26
1489,6296538601,Maria Helena Ribeiro,5,2024,ATIVO,Cidade Universitária,Maceió,17
1490,4558167267,Juliana Montenegro,6,2025,ATIVO,Trapiche da Barra,Maceió,33
1491,9850039170,Thales Costa,1,2026,ATIVO,Jacarecica,Maceió,25
1492,949683075,Bruna da Conceição,3,2025,TRANCADO,Ponta Grossa,Maceió,35
1493,9384119610,Bianca Caldeira,3,2023,ATIVO,Prado,Maceió,21
1494,2164534226,Luara Albuquerque,7,2026,ATIVO,Ponta da Terra,Maceió,20
1495,6714384226,Melina Fogaça,1,2023,ATIVO,Bom Parto,Maceió,31
1496,5729060610,Allana da Conceição,3,2022,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores,31
1497,6671599431,Clara Gonçalves,2,2024,ATIVO,São Jorge,Maceió,29
1498,399256715,Vinicius da Conceição,6,2026,ATIVO,Feitosa,Maceió,21
1499,1753618134,Nathan Guerra,1,2026,ATIVO,Santos Dumont,Maceió,27
1500,6708795171,Ana Vargas,6,2024,TRANCADO,Poço,Maceió,34
1501,8669048378,Paulo Viana,4,2023,EVADIDO,Jacarecica,Maceió,22
1502,7570375499,Marcos Vinicius Novaes,3,2025,ATIVO,Pajuçara,Maceió,34
1503,5657418037,Pietro Guerra,6,2024,ATIVO,Guaxuma,Maceió,26
1504,8274724354,Matheus Nogueira,1,2024,ATIVO,Jacarecica,Maceió,30
1505,2808938776,Carlos Eduardo Cavalcante,6,2023,ATIVO,Riacho Doce,Maceió,34
1506,1875250677,Kaique Rezende,3,2024,ATIVO,Barro Duro,Maceió,18
1507,9244202071,João Vitor da Luz,4,2025,ATIVO,Pitanguinha,Maceió,31
1508,1567467403,Evelyn Duarte,5,2025,TRANCADO,Garça Torta,Maceió,19
1509,4284112322,Bruna Vargas,3,2023,ATIVO,Levada,Maceió,23
1510,8875468979,Mariana Cavalcante,7,2025,EVADIDO,Bom Parto,Maceió,27
1511,968932908,Luiz Fernando Lima,6,2026,ATIVO,Pitanguinha,Maceió,28
1512,2590466326,Arthur Mendes,7,2023,ATIVO,Santo Amaro,Maceió,33
1513,3247212375,Gael Rodrigues,2,2022,ATIVO,Cidade Universitária,Maceió,26
